Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
278,1/1/2016 22:46,1/1/2016 22:50,3186,Grove St PATH,40.71958611647166,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,24653,Subscriber,1983,1
204,1/1/2016 23:18,1/1/2016 23:22,3186,Grove St PATH,40.71958611647166,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,24409,Subscriber,1962,1
216,1/1/2016 23:18,1/1/2016 23:22,3186,Grove St PATH,40.71958611647166,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,24689,Subscriber,1962,2
271,1/1/2016 23:27,1/1/2016 23:31,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24647,Subscriber,1982,1
209,1/1/2016 23:32,1/1/2016 23:36,3206,Hilltop,40.7311689,-74.0575736,3195,Sip Ave,40.73074262530658,-74.06378388,24642,Subscriber,1989,1
161,1/1/2016 23:38,1/1/2016 23:41,3195,Sip Ave,40.73074262530658,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,24405,Subscriber,1990,1
183,1/2/2016 0:33,1/2/2016 0:36,3186,Grove St PATH,40.71958611647166,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,24563,Subscriber,1982,2
234,1/2/2016 0:35,1/2/2016 0:39,3186,Grove St PATH,40.71958611647166,-74.04311746,3187,Warren St,40.7211236,-74.03805095,24519,Subscriber,1992,1
865,1/2/2016 1:32,1/2/2016 1:46,3195,Sip Ave,40.73074262530658,-74.06378388,3210,Pershing Field,40.74267714,-74.05178863,24573,Customer,,0
836,1/2/2016 1:32,1/2/2016 1:46,3195,Sip Ave,40.73074262530658,-74.06378388,3210,Pershing Field,40.74267714,-74.05178863,24678,Customer,,0
332,1/2/2016 2:59,1/2/2016 3:04,3195,Sip Ave,40.73074262530658,-74.06378388,3193,Lincoln Park,40.7246051,-74.07840595,24508,Subscriber,1972,1
294,1/2/2016 3:33,1/2/2016 3:38,3214,Essex Light Rail,40.7127742,-74.0364857,3187,Warren St,40.7211236,-74.03805095,24417,Subscriber,1988,2
164,1/2/2016 3:33,1/2/2016 3:36,3186,Grove St PATH,40.71958611647166,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,24394,Subscriber,1989,1
116,1/2/2016 4:07,1/2/2016 4:09,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.0506564,24606,Subscriber,1986,1
404,1/2/2016 6:43,1/2/2016 6:50,3184,Paulus Hook,40.7141454,-74.0335519,3205,JC Medical Center,40.71653978099194,-74.04963791,24586,Subscriber,1987,2
333,1/2/2016 6:49,1/2/2016 6:54,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074262530658,-74.06378388,24590,Subscriber,1971,1
165,1/2/2016 7:34,1/2/2016 7:37,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24426,Subscriber,1956,1
163,1/2/2016 7:49,1/2/2016 7:52,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24537,Subscriber,1965,1
157,1/2/2016 7:56,1/2/2016 7:58,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074262530658,-74.06378388,24405,Subscriber,1990,1
416,1/2/2016 8:15,1/2/2016 8:22,3195,Sip Ave,40.73074262530658,-74.06378388,3193,Lincoln Park,40.7246051,-74.07840595,24421,Subscriber,1983,1
227,1/2/2016 8:15,1/2/2016 8:19,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24627,Subscriber,1984,1
910,1/2/2016 8:31,1/2/2016 8:46,3207,Oakland Ave,40.7376037,-74.0524783,3193,Lincoln Park,40.7246051,-74.07840595,24441,Subscriber,1970,1
374,1/2/2016 8:35,1/2/2016 8:42,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24646,Subscriber,1957,1
2578,1/2/2016 8:43,1/2/2016 9:26,3210,Pershing Field,40.74267714,-74.05178863,3210,Pershing Field,40.74267714,-74.05178863,24573,Subscriber,1990,1
140,1/2/2016 8:44,1/2/2016 8:46,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.0506564,24493,Subscriber,1976,1
768,1/2/2016 8:51,1/2/2016 9:04,3210,Pershing Field,40.74267714,-74.05178863,3186,Grove St PATH,40.71958611647166,-74.04311746,24514,Subscriber,1960,1
456,1/2/2016 8:57,1/2/2016 9:04,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24439,Subscriber,1987,2
75,1/2/2016 9:02,1/2/2016 9:03,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24471,Subscriber,1976,1
320,1/2/2016 9:20,1/2/2016 9:26,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,24677,Subscriber,1982,1
83,1/2/2016 9:28,1/2/2016 9:30,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24609,Subscriber,1990,1
1138,1/2/2016 9:31,1/2/2016 9:50,3202,Newport PATH,40.7272235,-74.0337589,3186,Grove St PATH,40.71958611647166,-74.04311746,24576,Subscriber,1983,2
364,1/2/2016 9:36,1/2/2016 9:42,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,24501,Subscriber,1976,1
352,1/2/2016 9:36,1/2/2016 9:42,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,24467,Subscriber,1979,2
322,1/2/2016 9:43,1/2/2016 9:48,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24450,Subscriber,1983,1
434,1/2/2016 9:43,1/2/2016 9:50,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,24628,Subscriber,1982,1
160,1/2/2016 9:48,1/2/2016 9:51,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074262530658,-74.06378388,24388,Subscriber,1968,1
180,1/2/2016 9:53,1/2/2016 9:56,3213,Van Vorst Park,40.71848892,-74.04772663,3209,Brunswick St,40.7241765,-74.0506564,24601,Subscriber,1975,2
161,1/2/2016 9:56,1/2/2016 9:59,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24563,Subscriber,1982,2
226,1/2/2016 10:07,1/2/2016 10:11,3213,Van Vorst Park,40.71848892,-74.04772663,3183,Exchange Place,40.7162469,-74.0334588,24587,Subscriber,1970,1
206,1/2/2016 10:07,1/2/2016 10:10,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.04630454,24493,Subscriber,1976,1
342,1/2/2016 10:10,1/2/2016 10:16,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,24467,Subscriber,1979,2
330,1/2/2016 10:10,1/2/2016 10:15,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,24501,Subscriber,1976,1
1199,1/2/2016 10:10,1/2/2016 10:30,3192,Liberty Light Rail,40.7112423,-74.0557013,3207,Oakland Ave,40.7376037,-74.0524783,24604,Subscriber,1977,1
398,1/2/2016 10:18,1/2/2016 10:25,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,24379,Subscriber,1983,1
193,1/2/2016 10:35,1/2/2016 10:38,3191,Union St,40.7182113,-74.0836394,3189,West Side Light Rail,40.714402,-74.0887723,24414,Subscriber,1962,1
808,1/2/2016 10:59,1/2/2016 11:12,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074262530658,-74.06378388,24468,Subscriber,1988,1
1056,1/2/2016 11:03,1/2/2016 11:21,3201,Dey St,40.737711,-74.066921,3210,Pershing Field,40.74267714,-74.05178863,24575,Subscriber,1960,1
390,1/2/2016 11:16,1/2/2016 11:22,3214,Essex Light Rail,40.7127742,-74.0364857,3211,Newark Ave,40.72152515,-74.04630454,24531,Subscriber,1978,1
1536,1/2/2016 11:19,1/2/2016 11:44,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,24501,Customer,,0
1524,1/2/2016 11:19,1/2/2016 11:44,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,24456,Customer,,0
1036,1/2/2016 11:26,1/2/2016 11:43,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.7112423,-74.0557013,24640,Customer,,0
989,1/2/2016 11:26,1/2/2016 11:42,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.7112423,-74.0557013,24426,Customer,,0
1386,1/2/2016 11:43,1/2/2016 12:06,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,24677,Customer,,0
420,1/2/2016 11:43,1/2/2016 11:50,3207,Oakland Ave,40.7376037,-74.0524783,3196,Riverview Park,40.7443187,-74.0439909,24604,Subscriber,1977,1
584,1/2/2016 11:49,1/2/2016 11:58,3210,Pershing Field,40.74267714,-74.05178863,3195,Sip Ave,40.73074262530658,-74.06378388,24573,Subscriber,1990,1
312,1/2/2016 11:56,1/2/2016 12:01,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,24602,Subscriber,1968,2
1191,1/2/2016 11:59,1/2/2016 12:19,3197,North St,40.752559,-74.044725,3197,North St,40.752559,-74.044725,24639,Subscriber,1970,2
743,1/2/2016 12:02,1/2/2016 12:15,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,24628,Subscriber,1979,1
2341,1/2/2016 12:06,1/2/2016 12:45,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,24644,Customer,,0
165,1/2/2016 12:11,1/2/2016 12:13,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.0506564,24399,Subscriber,1984,1
373,1/2/2016 12:12,1/2/2016 12:18,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24379,Subscriber,1986,1
235,1/2/2016 12:14,1/2/2016 12:18,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074262530658,-74.06378388,24675,Subscriber,1968,1
583,1/2/2016 12:16,1/2/2016 12:25,3195,Sip Ave,40.73074262530658,-74.06378388,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24642,Subscriber,1988,1
669,1/2/2016 12:18,1/2/2016 12:29,3202,Newport PATH,40.7272235,-74.0337589,3183,Exchange Place,40.7162469,-74.0334588,24377,Subscriber,1972,1
98,1/2/2016 12:20,1/2/2016 12:22,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,24471,Subscriber,1976,1
582,1/2/2016 12:23,1/2/2016 12:33,3194,McGinley Square,40.72533993,-74.06762213,3185,City Hall,40.7177325,-74.043845,24551,Subscriber,1977,1
1231,1/2/2016 12:24,1/2/2016 12:45,3193,Lincoln Park,40.7246051,-74.07840595,3185,City Hall,40.7177325,-74.043845,24612,Customer,,0
661,1/2/2016 12:26,1/2/2016 12:37,3209,Brunswick St,40.7241765,-74.0506564,3192,Liberty Light Rail,40.7112423,-74.0557013,24645,Subscriber,1989,1
281,1/2/2016 12:28,1/2/2016 12:33,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24567,Subscriber,1970,1
377,1/2/2016 12:28,1/2/2016 12:35,3207,Oakland Ave,40.7376037,-74.0524783,3220,5 Corners Library,40.734961020009514,-74.05950308,24558,Customer,,0
356,1/2/2016 12:31,1/2/2016 12:37,3203,Hamilton Park,40.72759597,-74.04424731,3187,Warren St,40.7211236,-74.03805095,24628,Subscriber,1992,1
358,1/2/2016 12:32,1/2/2016 12:38,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,24526,Subscriber,1966,2
3939,1/2/2016 12:32,1/2/2016 13:38,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,24656,Subscriber,1975,2
753,1/2/2016 12:34,1/2/2016 12:47,3201,Dey St,40.737711,-74.066921,3203,Hamilton Park,40.72759597,-74.04424731,24390,Subscriber,1963,1
931,1/2/2016 12:36,1/2/2016 12:52,3210,Pershing Field,40.74267714,-74.05178863,3195,Sip Ave,40.73074262530658,-74.06378388,24610,Customer,,0
909,1/2/2016 12:37,1/2/2016 12:52,3210,Pershing Field,40.74267714,-74.05178863,3195,Sip Ave,40.73074262530658,-74.06378388,24678,Customer,,0
257,1/2/2016 12:52,1/2/2016 12:56,3186,Grove St PATH,40.71958611647166,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24567,Subscriber,1970,1
509,1/2/2016 12:57,1/2/2016 13:05,3185,City Hall,40.7177325,-74.043845,3202,Newport PATH,40.7272235,-74.0337589,24449,Subscriber,1986,1
411,1/2/2016 13:09,1/2/2016 13:16,3203,Hamilton Park,40.72759597,-74.04424731,3213,Van Vorst Park,40.71848892,-74.04772663,24602,Subscriber,1968,2
229,1/2/2016 13:12,1/2/2016 13:16,3187,Warren St,40.7211236,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,24721,Subscriber,1994,1
306,1/2/2016 13:15,1/2/2016 13:20,3212,Christ Hospital,40.73478582,-74.05044364,3210,Pershing Field,40.74267714,-74.05178863,24651,Subscriber,1983,1
1568,1/2/2016 13:25,1/2/2016 13:51,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,24633,Subscriber,1990,1
679,1/2/2016 13:25,1/2/2016 13:36,3205,JC Medical Center,40.71653978099194,-74.04963791,3183,Exchange Place,40.7162469,-74.0334588,24516,Customer,,0
638,1/2/2016 13:25,1/2/2016 13:36,3205,JC Medical Center,40.71653978099194,-74.04963791,3183,Exchange Place,40.7162469,-74.0334588,24430,Customer,,0
264,1/2/2016 13:33,1/2/2016 13:38,3212,Christ Hospital,40.73478582,-74.05044364,3210,Pershing Field,40.74267714,-74.05178863,24448,Subscriber,1988,1
854,1/2/2016 13:40,1/2/2016 13:54,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,24578,Subscriber,1949,1
839,1/2/2016 13:40,1/2/2016 13:54,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,24434,Subscriber,1970,1
66,1/2/2016 13:42,1/2/2016 13:43,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,24701,Subscriber,1982,1
621,1/2/2016 13:43,1/2/2016 13:53,3184,Paulus Hook,40.7141454,-74.0335519,3211,Newark Ave,40.72152515,-74.04630454,24588,Subscriber,1955,1
260,1/2/2016 13:43,1/2/2016 13:48,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,24449,Subscriber,1982,1
182,1/2/2016 13:44,1/2/2016 13:47,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24689,Subscriber,1962,2
2019,1/2/2016 13:44,1/2/2016 14:17,3212,Christ Hospital,40.73478582,-74.05044364,3186,Grove St PATH,40.71958611647166,-74.04311746,24597,Customer,,0
530,1/2/2016 13:45,1/2/2016 13:54,3202,Newport PATH,40.7272235,-74.0337589,3183,Exchange Place,40.7162469,-74.0334588,24438,Subscriber,1991,1
1922,1/2/2016 13:46,1/2/2016 14:18,3212,Christ Hospital,40.73478582,-74.05044364,3186,Grove St PATH,40.71958611647166,-74.04311746,24599,Customer,,0
805,1/2/2016 13:46,1/2/2016 13:59,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.72759597,-74.04424731,24378,Subscriber,1957,1
495,1/2/2016 13:46,1/2/2016 13:55,3212,Christ Hospital,40.73478582,-74.05044364,3211,Newark Ave,40.72152515,-74.04630454,24723,Subscriber,1977,1
1765,1/2/2016 13:48,1/2/2016 14:17,3212,Christ Hospital,40.73478582,-74.05044364,3186,Grove St PATH,40.71958611647166,-74.04311746,24608,Customer,,0
1661,1/2/2016 13:49,1/2/2016 14:17,3212,Christ Hospital,40.73478582,-74.05044364,3186,Grove St PATH,40.71958611647166,-74.04311746,24451,Customer,,0
410,1/2/2016 13:58,1/2/2016 14:05,3210,Pershing Field,40.74267714,-74.05178863,3195,Sip Ave,40.73074262530658,-74.06378388,24559,Subscriber,1993,0
603,1/2/2016 14:01,1/2/2016 14:11,3186,Grove St PATH,40.71958611647166,-74.04311746,3205,JC Medical Center,40.71653978099194,-74.04963791,24719,Subscriber,1986,1
566,1/2/2016 14:01,1/2/2016 14:11,3211,Newark Ave,40.72152515,-74.04630454,3184,Paulus Hook,40.7141454,-74.0335519,24676,Subscriber,1955,1
673,1/2/2016 14:01,1/2/2016 14:13,3211,Newark Ave,40.72152515,-74.04630454,3195,Sip Ave,40.73074262530658,-74.06378388,24723,Subscriber,1980,1
244,1/2/2016 14:04,1/2/2016 14:08,3203,Hamilton Park,40.72759597,-74.04424731,3209,Brunswick St,40.7241765,-74.0506564,24390,Subscriber,1963,1
564,1/2/2016 14:09,1/2/2016 14:19,3195,Sip Ave,40.73074262530658,-74.06378388,3210,Pershing Field,40.74267714,-74.05178863,24559,Subscriber,1993,0
768,1/2/2016 14:15,1/2/2016 14:28,3190,Garfield Ave Station,40.71046702,-74.0700388,3186,Grove St PATH,40.71958611647166,-74.04311746,24611,Subscriber,1988,1
455,1/2/2016 14:21,1/2/2016 14:29,3206,Hilltop,40.7311689,-74.0575736,3201,Dey St,40.737711,-74.066921,24463,Subscriber,1963,1
172,1/2/2016 14:25,1/2/2016 14:28,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074262530658,-74.06378388,24445,Subscriber,1981,1
349,1/2/2016 14:26,1/2/2016 14:31,3207,Oakland Ave,40.7376037,-74.0524783,3220,5 Corners Library,40.734961020009514,-74.05950308,24594,Subscriber,1977,1
581,1/2/2016 14:31,1/2/2016 14:41,3211,Newark Ave,40.72152515,-74.04630454,3192,Liberty Light Rail,40.7112423,-74.0557013,24531,Subscriber,1977,1
186,1/2/2016 14:34,1/2/2016 14:37,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24653,Subscriber,1992,1
182,1/2/2016 14:34,1/2/2016 14:37,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24394,Subscriber,1992,1
995,1/2/2016 14:45,1/2/2016 15:02,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,24600,Subscriber,1976,1
625,1/2/2016 14:47,1/2/2016 14:57,3184,Paulus Hook,40.7141454,-74.0335519,3211,Newark Ave,40.72152515,-74.04630454,24578,Subscriber,1956,2
1948,1/2/2016 14:50,1/2/2016 15:23,3190,Garfield Ave Station,40.71046702,-74.0700388,3190,Garfield Ave Station,40.71046702,-74.0700388,24520,Customer,,0
178,1/2/2016 14:51,1/2/2016 14:54,3201,Dey St,40.737711,-74.066921,3201,Dey St,40.737711,-74.066921,24488,Subscriber,1981,1
656,1/2/2016 14:56,1/2/2016 15:07,3186,Grove St PATH,40.71958611647166,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,24647,Subscriber,1973,1
297,1/2/2016 15:03,1/2/2016 15:08,3207,Oakland Ave,40.7376037,-74.0524783,3220,5 Corners Library,40.734961020009514,-74.05950308,24479,Subscriber,1986,1
341,1/2/2016 15:08,1/2/2016 15:14,3213,Van Vorst Park,40.71848892,-74.04772663,3203,Hamilton Park,40.72759597,-74.04424731,24409,Subscriber,1985,2
579,1/2/2016 15:15,1/2/2016 15:25,3195,Sip Ave,40.73074262530658,-74.06378388,3213,Van Vorst Park,40.71848892,-74.04772663,24723,Subscriber,1980,1
1253,1/2/2016 15:16,1/2/2016 15:37,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3184,Paulus Hook,40.7141454,-74.0335519,24634,Customer,,0
1284,1/2/2016 15:17,1/2/2016 15:38,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3184,Paulus Hook,40.7141454,-74.0335519,24642,Customer,,0
290,1/2/2016 15:20,1/2/2016 15:25,3210,Pershing Field,40.74267714,-74.05178863,3212,Christ Hospital,40.73478582,-74.05044364,24651,Subscriber,1983,1
772,1/2/2016 15:24,1/2/2016 15:37,3202,Newport PATH,40.7272235,-74.0337589,3185,City Hall,40.7177325,-74.043845,24522,Subscriber,1986,1
1116,1/2/2016 15:27,1/2/2016 15:46,3192,Liberty Light Rail,40.7112423,-74.0557013,3191,Union St,40.7182113,-74.0836394,24625,Subscriber,1977,2
109,1/2/2016 15:29,1/2/2016 15:31,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24427,Subscriber,1989,1
865,1/2/2016 15:31,1/2/2016 15:45,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,24645,Subscriber,1986,1
147,1/2/2016 15:31,1/2/2016 15:34,3196,Riverview Park,40.7443187,-74.0439909,3198,Heights Elevator,40.748715945380226,-74.0404433,24581,Subscriber,1955,1
5335,1/2/2016 15:34,1/2/2016 17:03,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.04772663,24501,Customer,,0
5266,1/2/2016 15:35,1/2/2016 17:03,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.04772663,24456,Customer,,0
719,1/2/2016 15:35,1/2/2016 15:47,3192,Liberty Light Rail,40.7112423,-74.0557013,3209,Brunswick St,40.7241765,-74.0506564,24640,Subscriber,1989,1
690,1/2/2016 15:36,1/2/2016 15:47,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,24587,Subscriber,1988,2
5168,1/2/2016 15:37,1/2/2016 17:03,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.04772663,24377,Customer,,0
1744,1/2/2016 15:37,1/2/2016 16:06,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,24470,Subscriber,1981,2
2220,1/2/2016 15:37,1/2/2016 16:14,3209,Brunswick St,40.7241765,-74.0506564,3183,Exchange Place,40.7162469,-74.0334588,24658,Customer,,0
1741,1/2/2016 15:38,1/2/2016 16:07,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,24612,Subscriber,1984,1
493,1/2/2016 15:41,1/2/2016 15:50,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24411,Subscriber,1987,2
299,1/2/2016 15:52,1/2/2016 15:57,3220,5 Corners Library,40.734961020009514,-74.05950308,3207,Oakland Ave,40.7376037,-74.0524783,24497,Subscriber,1986,1
482,1/2/2016 15:57,1/2/2016 16:05,3187,Warren St,40.7211236,-74.03805095,3205,JC Medical Center,40.71653978099194,-74.04963791,24407,Subscriber,1988,2
105,1/2/2016 16:05,1/2/2016 16:07,3211,Newark Ave,40.72152515,-74.04630454,3213,Van Vorst Park,40.71848892,-74.04772663,24578,Subscriber,1975,1
3884,1/2/2016 16:06,1/2/2016 17:11,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,24378,Customer,,0
3830,1/2/2016 16:06,1/2/2016 17:10,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,24693,Customer,,0
410,1/2/2016 16:19,1/2/2016 16:26,3195,Sip Ave,40.73074262530658,-74.06378388,3193,Lincoln Park,40.7246051,-74.07840595,24590,Subscriber,1972,1
935,1/2/2016 16:22,1/2/2016 16:38,3187,Warren St,40.7211236,-74.03805095,3195,Sip Ave,40.73074262530658,-74.06378388,24519,Subscriber,1978,1
543,1/2/2016 16:25,1/2/2016 16:34,3214,Essex Light Rail,40.7127742,-74.0364857,3202,Newport PATH,40.7272235,-74.0337589,24644,Subscriber,1981,1
1626,1/2/2016 16:28,1/2/2016 16:55,3192,Liberty Light Rail,40.7112423,-74.0557013,3198,Heights Elevator,40.748715945380226,-74.0404433,24584,Subscriber,1988,2
647,1/2/2016 16:30,1/2/2016 16:40,3195,Sip Ave,40.73074262530658,-74.06378388,3210,Pershing Field,40.74267714,-74.05178863,24413,Subscriber,1950,1
1422,1/2/2016 16:31,1/2/2016 16:55,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,24587,Subscriber,1970,1
286,1/2/2016 16:32,1/2/2016 16:37,3186,Grove St PATH,40.71958611647166,-74.04311746,3205,JC Medical Center,40.71653978099194,-74.04963791,24576,Subscriber,1976,2
208,1/2/2016 16:33,1/2/2016 16:36,3186,Grove St PATH,40.71958611647166,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,24537,Subscriber,1962,2
554,1/2/2016 16:38,1/2/2016 16:47,3185,City Hall,40.7177325,-74.043845,3187,Warren St,40.7211236,-74.03805095,24542,Subscriber,1979,1
142899,1/2/2016 16:43,1/4/2016 8:24,3211,Newark Ave,40.72152515,-74.04630454,3197,North St,40.752559,-74.044725,24574,Customer,,0
1496,1/2/2016 16:43,1/2/2016 17:08,3211,Newark Ave,40.72152515,-74.04630454,3197,North St,40.752559,-74.044725,24493,Customer,,0
1484,1/2/2016 16:43,1/2/2016 17:08,3211,Newark Ave,40.72152515,-74.04630454,3197,North St,40.752559,-74.044725,24495,Customer,,0
492,1/2/2016 16:56,1/2/2016 17:04,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,24516,Subscriber,1972,1
165,1/2/2016 16:57,1/2/2016 17:00,3186,Grove St PATH,40.71958611647166,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,24427,Subscriber,1982,1
